date,Open,High,Low,Close,Volume
2002-09-09,310.0,310.0,305.55,307.85,574.0
2002-09-11,310.0,315.0,310.0,310.25,894.0
2002-09-12,312.0,316.0,310.0,313.45,1093.0
2002-09-13,310.65,312.05,309.0,309.0,1403.0
2002-09-16,310.55,310.55,306.25,308.35,140.0
2002-09-17,317.8,331.0,306.0,322.5,3845.0
2002-09-18,322.0,329.9,319.0,325.1,1669.0
2002-09-19,331.95,331.95,316.25,321.6,2069.0
2002-09-20,320.0,320.0,318.1,318.1,530.0
2002-09-23,318.0,318.0,314.0,316.9,1510.0
2002-09-24,313.0,315.0,309.0,313.85,585.0
2002-09-25,314.0,315.0,312.0,313.0,835.0
2002-09-26,314.0,314.0,309.05,311.3,75.0
2002-09-27,315.0,317.0,314.0,315.0,510.0
2002-09-30,325.0,325.0,315.0,315.1,1055.0
2002-10-01,315.0,315.0,310.0,311.35,205.0
2002-10-03,306.75,317.45,306.75,313.0,1008.0
2002-10-04,310.55,312.0,310.5,312.0,220.0
2002-10-07,306.95,314.75,306.95,314.75,730.0
2002-10-08,310.05,319.5,310.0,314.0,1236.0
2002-10-09,312.0,320.0,312.0,316.0,954.0
2002-10-10,315.25,317.5,315.0,315.5,350.0
2002-10-11,316.0,319.95,316.0,319.1,180.0
2002-10-14,319.0,319.0,315.0,315.0,151.0
2002-10-16,315.0,324.9,315.0,315.4,867.0
2002-10-17,314.15,317.25,314.15,316.25,120.0
2002-10-21,312.3,316.95,312.25,315.0,340.0
2002-10-22,315.5,315.5,313.0,315.0,485.0
2002-10-23,283.8,312.2,283.8,312.2,724.0
2002-10-24,312.05,312.05,309.3,309.5,1224.0
2002-10-25,310.0,312.0,309.95,310.85,1205.0
2002-10-28,312.0,312.45,310.5,310.7,430.0
2002-10-29,319.0,325.0,315.0,318.75,2562.0
2002-10-30,315.0,318.0,315.0,317.1,304.0
2002-10-31,318.95,319.0,318.95,319.0,125.0
2002-11-01,312.65,320.9,312.5,314.7,679.0
2002-11-04,315.0,315.0,312.2,312.35,296.0
2002-11-05,313.15,313.15,308.0,308.05,2010.0
2002-11-07,310.55,310.9,308.0,310.05,590.0
2002-11-08,309.0,309.8,300.0,303.45,2076.0
2002-11-11,306.0,306.0,301.15,302.05,1330.0
2002-11-12,301.55,304.9,301.15,303.0,310.0
2002-11-13,306.0,306.0,300.0,300.45,843.0
2002-11-14,300.0,302.95,297.05,302.95,465.0
2002-11-15,303.0,305.8,300.0,301.2,80.0
2002-11-18,304.0,304.0,300.0,300.05,330.0
2002-11-20,302.0,310.0,302.0,309.55,1431.0
2002-11-21,308.0,310.0,307.5,309.95,233.0
2002-11-22,310.0,310.0,304.25,306.8,473.0
2002-11-25,305.6,312.25,305.6,311.95,770.0
2002-11-26,311.3,313.0,310.0,312.25,1413.0
2002-11-27,315.0,315.0,310.25,311.95,654.0
2002-11-28,310.0,316.75,303.55,305.4,201.0
2002-11-29,305.0,325.0,304.25,316.3,1055.0
2002-12-02,325.0,325.0,312.0,313.75,897.0
2002-12-03,314.0,314.0,307.0,307.9,245.0
2002-12-04,307.05,307.05,304.9,304.9,43.0
2002-12-05,305.0,312.0,305.0,309.3,207.0
2002-12-06,302.25,310.0,302.25,306.65,380.0
2002-12-09,315.0,315.0,304.05,304.85,655.0
2002-12-10,307.0,309.9,305.0,308.9,1589.0
2002-12-11,304.25,310.0,304.25,306.8,6778.0
2002-12-12,306.0,311.6,306.0,310.0,410.0
2002-12-13,314.45,314.5,311.0,311.0,200.0
2002-12-16,308.55,320.0,307.0,314.85,3769.0
2002-12-17,312.5,312.5,309.05,309.05,205.0
2002-12-18,306.0,317.85,306.0,317.85,185.0
2002-12-19,310.15,314.45,308.25,308.8,420.0
2002-12-20,310.0,310.0,308.05,308.05,155.0
2002-12-23,306.5,307.35,305.1,305.1,406.0
2002-12-24,308.0,308.0,303.0,305.3,815.0
2002-12-26,304.05,306.5,302.25,304.5,546.0
2002-12-27,307.05,310.0,306.6,306.6,743.0
2002-12-30,309.25,312.5,305.1,305.95,936.0
2002-12-31,312.3,312.3,295.0,300.4,2123.0
2003-01-01,307.5,307.5,302.05,302.5,453.0
2003-01-02,301.65,308.0,301.65,303.45,244.0
2003-01-03,301.15,305.0,300.15,302.8,1283.0
2003-01-06,308.05,321.0,308.0,315.45,1999.0
2003-01-07,319.75,320.95,315.0,316.0,2366.0
2003-01-08,315.1,315.4,307.0,309.8,1082.0
2003-01-09,311.95,315.0,311.95,314.95,551.0
2003-01-10,315.0,318.0,314.0,315.0,360.0
2003-01-13,310.05,315.0,308.05,311.65,408.0
2003-01-14,308.05,316.75,308.05,316.75,479.0
2003-01-15,311.05,314.0,310.05,310.45,847.0
2003-01-16,310.3,311.55,310.3,311.0,325.0
2003-01-17,311.05,313.95,311.0,313.3,270.0
2003-01-20,311.0,311.0,305.0,308.65,829.0
2003-01-21,307.5,308.0,306.0,307.1,443.0
2003-01-22,309.0,309.0,309.0,309.0,20.0
2003-01-23,304.35,305.0,302.0,302.25,475.0
2003-01-24,303.1,306.5,300.3,300.3,255.0
2003-01-27,302.0,313.25,295.25,298.1,538.0
2003-01-28,303.95,304.0,295.0,300.0,1024.0
2003-01-29,302.0,302.0,299.0,299.75,145.0
2003-01-31,294.15,300.0,294.15,298.5,410.0
2003-02-03,303.85,303.85,293.0,298.95,1040.0
2003-02-04,300.0,300.0,298.5,298.95,595.0
2003-02-05,297.85,297.9,295.1,297.9,320.0
2003-02-06,298.95,298.95,293.5,293.5,671.0
2003-02-07,294.9,295.0,292.05,294.75,340.0
2003-02-10,287.55,299.95,287.05,291.0,250.0
2003-02-11,290.05,296.0,290.0,291.1,396.0
2003-02-12,298.95,298.95,295.0,295.0,24.0
2003-02-14,290.0,295.0,288.1,289.85,290.0
2003-02-17,292.05,292.05,290.0,292.0,100.0
2003-02-18,295.0,300.0,293.5,298.1,1457.0
2003-02-19,300.0,304.0,296.6,300.0,467.0
2003-02-20,300.0,300.0,296.4,296.4,838.0
2003-02-21,298.5,302.95,298.0,300.65,1031.0
2003-02-24,306.25,306.5,291.0,300.5,1560.0
2003-02-25,300.0,301.0,298.05,298.05,250.0
2003-02-26,300.0,305.0,298.5,298.9,1318.0
2003-02-27,291.0,298.5,275.5,279.8,2736.0
2003-02-28,268.55,284.15,267.6,281.5,1294.0
2003-03-03,290.0,290.0,255.0,260.4,3400.0
2003-03-04,266.0,272.0,256.15,265.05,2353.0
2003-03-05,274.55,274.55,260.5,266.05,2873.0
2003-03-06,267.0,270.0,266.6,269.9,354.0
2003-03-07,267.0,267.5,262.85,266.0,653.0
2003-03-10,266.15,266.15,258.55,260.45,1041.0
2003-03-11,260.0,260.0,251.5,255.1,1747.0
2003-03-12,258.0,265.0,255.3,255.85,1067.0
2003-03-13,268.95,268.95,256.55,258.15,129.0
2003-03-17,258.0,259.8,251.0,253.3,124.0
2003-03-19,252.2,253.1,252.0,252.9,305.0
2003-03-20,248.05,258.0,248.05,253.25,185.0
2003-03-21,246.0,258.95,246.0,256.55,548.0
2003-03-24,252.6,256.8,252.1,252.85,1450.0
2003-03-25,241.0,253.0,240.15,252.9,4682.0
2003-03-26,250.5,253.0,249.0,249.7,1043.0
2003-03-27,246.0,259.95,246.0,253.0,1029.0
2003-03-28,255.0,255.0,251.7,253.0,211.0
2003-03-31,240.0,246.0,240.0,240.95,4166.0
2003-04-01,236.35,237.95,230.0,233.75,945.0
2003-04-02,230.75,249.9,230.6,248.95,291.0
2003-04-03,246.9,257.0,243.15,256.25,347.0
2003-04-04,245.5,255.0,245.5,254.7,354.0
2003-04-07,257.0,261.95,252.0,254.0,611.0
2003-04-08,256.0,257.0,254.1,255.8,253.0
2003-04-09,255.1,262.95,250.5,253.65,442.0
2003-04-10,250.0,250.0,236.0,238.8,1074.0
2003-04-11,245.0,245.0,240.0,240.0,899.0
2003-04-15,250.7,260.0,250.5,254.15,1325.0
2003-04-16,261.0,261.0,253.0,255.35,1020.0
2003-04-17,253.25,255.15,253.0,253.3,280.0
2003-04-21,253.05,262.0,253.0,260.0,1981.0
2003-04-22,260.0,277.7,260.0,271.0,2523.0
2003-04-23,275.0,280.0,273.0,277.65,1149.0
2003-04-24,279.95,280.0,272.25,273.6,751.0
2003-04-25,279.0,279.0,261.6,261.95,1092.0
2003-04-28,261.35,270.0,261.3,264.8,7617.0
2003-04-29,267.0,275.4,267.0,275.4,650.0
2003-04-30,281.0,288.0,277.1,283.7,2499.0
2003-05-02,283.15,295.0,283.1,294.75,2109.0
2003-05-05,302.0,308.0,301.0,304.0,2560.0
2003-05-06,305.0,305.0,288.05,301.05,1580.0
2003-05-07,300.0,301.0,300.0,300.1,632.0
2003-05-08,302.0,304.9,299.0,300.95,1830.0
2003-05-09,297.55,305.0,297.55,300.5,1109.0
2003-05-12,300.5,300.5,297.05,298.75,312.0
2003-05-13,295.0,302.95,295.0,302.05,2472.0
2003-05-14,300.3,300.75,300.3,300.4,315.0
2003-05-15,301.95,310.15,301.95,307.8,1961.0
2003-05-16,304.0,311.0,304.0,307.0,655.0
2003-05-19,314.8,314.8,304.25,304.85,390.0
2003-05-20,300.95,306.0,300.95,305.4,550.0
2003-05-21,300.25,310.0,300.2,308.6,1337.0
2003-05-22,301.55,315.0,301.3,308.6,1312.0
2003-05-23,314.6,321.0,311.0,320.05,1882.0
2003-05-26,328.0,335.0,324.0,325.05,3168.0
2003-05-27,319.25,325.0,310.25,314.05,535.0
2003-05-28,305.0,320.9,305.0,314.75,435.0
2003-05-29,305.0,313.75,305.0,310.0,450.0
2003-05-30,306.85,320.0,306.85,311.25,615.0
2003-06-02,316.0,316.0,311.5,312.05,411.0
2003-06-03,313.0,313.0,307.5,310.9,338.0
2003-06-04,308.55,318.75,306.0,306.75,861.0
2003-06-05,311.0,312.5,308.0,308.7,1474.0
2003-06-06,310.0,310.0,301.05,303.05,2011.0
2003-06-09,307.05,333.4,307.0,333.4,2195.0
2003-06-10,345.0,352.0,325.0,328.0,5187.0
2003-06-11,334.0,335.0,326.25,330.95,1035.0
2003-06-12,325.0,342.0,325.0,328.4,934.0
2003-06-13,330.35,332.5,327.65,328.4,413.0
2003-06-16,325.0,330.0,325.0,325.25,660.0
2003-06-17,320.0,329.65,320.0,321.4,1738.0
2003-06-18,329.9,340.0,328.05,329.05,3135.0
2003-06-19,332.0,338.0,328.3,331.6,2293.0
2003-06-20,334.5,340.0,327.5,338.7,3682.0
2003-06-23,335.0,340.0,332.55,339.55,1644.0
2003-06-24,339.0,350.0,332.55,332.55,584.0
2003-06-25,335.0,340.0,328.0,330.85,1609.0
2003-06-26,329.25,335.0,329.0,329.8,1547.0
2003-06-27,338.9,339.0,329.0,330.15,611.0
2003-06-30,330.55,338.0,330.3,331.0,1566.0
2003-07-01,330.05,337.0,330.05,331.1,696.0
2003-07-02,332.05,364.25,332.0,356.95,3417.0
2003-07-03,360.25,361.0,347.5,350.4,3946.0
2003-07-04,358.0,359.0,347.55,350.05,1909.0
2003-07-07,347.05,360.0,347.05,353.0,1146.0
2003-07-08,358.0,359.5,346.25,346.6,2085.0
2003-07-09,332.65,352.0,332.65,345.0,975.0
2003-07-10,345.0,348.0,344.0,344.0,700.0
2003-07-11,344.0,344.0,333.4,334.85,977.0
2003-07-14,335.0,340.0,332.0,332.5,1925.0
2003-07-15,328.05,332.0,328.0,330.2,240.0
2003-07-16,333.5,339.9,333.0,335.1,524.0
2003-07-17,337.0,338.0,330.0,331.5,1280.0
2003-07-18,325.8,334.0,325.0,325.0,340.0
2003-07-21,325.0,328.0,324.0,324.0,665.0
2003-07-22,325.0,329.95,320.0,328.95,975.0
2003-07-23,329.0,335.0,326.15,330.0,1135.0
2003-07-24,333.0,336.0,330.5,336.0,625.0
2003-07-25,335.0,344.0,333.05,335.45,1903.0
2003-07-28,330.45,340.1,330.45,339.65,1801.0
2003-07-29,348.95,349.95,330.0,331.0,1327.0
2003-07-30,330.0,364.1,328.0,348.5,4697.0
2003-07-31,350.0,360.0,336.1,341.35,5247.0
2003-08-01,339.0,342.0,333.1,333.1,1180.0
2003-08-04,333.1,342.95,333.1,341.15,1381.0
2003-08-05,342.0,342.0,332.0,334.7,1536.0
2003-08-06,334.0,336.0,327.15,328.75,1914.0
2003-08-07,328.35,337.5,327.0,334.75,3724.0
2003-08-08,339.0,345.5,339.0,342.0,2328.0
2003-08-11,337.15,344.0,335.0,340.0,5755.0
2003-08-12,343.1,362.0,343.0,351.15,11133.0
2003-08-13,355.0,386.3,355.0,386.3,3165.0
2003-08-14,404.0,409.0,387.0,392.05,8299.0
2003-08-18,399.0,400.0,392.5,393.6,1594.0
2003-08-19,390.0,395.0,387.0,390.15,2903.0
2003-08-20,372.0,389.0,372.0,385.45,1347.0
2003-08-21,390.95,391.0,372.6,376.1,1914.0
2003-08-22,374.05,384.0,374.05,378.05,1683.0
2003-08-25,375.1,383.5,370.0,374.05,719.0
2003-08-26,389.0,389.0,372.2,378.0,2047.0
2003-08-27,383.9,383.9,373.0,379.9,943.0
2003-08-28,380.0,384.95,375.0,382.7,837.0
2003-08-29,384.9,388.95,364.3,374.25,1721.0
2003-09-01,373.5,378.0,361.0,377.0,1081.0
2003-09-02,373.0,377.0,365.35,372.3,2412.0
2003-09-03,399.5,399.5,368.75,371.0,1267.0
2003-09-04,370.0,380.0,366.0,370.45,1160.0
2003-09-05,368.1,379.5,368.05,375.0,790.0
2003-09-08,375.0,385.0,373.0,381.9,5462.0
2003-09-09,387.0,395.0,381.0,390.2,2197.0
2003-09-10,385.0,400.0,385.0,396.7,3587.0
2003-09-11,399.9,400.0,392.0,396.0,1997.0
2003-09-12,399.0,400.0,390.0,396.7,2881.0
2003-09-15,390.0,394.75,390.0,390.0,767.0
2003-09-16,390.0,394.9,385.0,393.1,2202.0
2003-09-17,390.0,399.0,390.0,393.0,1307.0
2003-09-18,393.5,397.0,390.0,394.55,2456.0
2003-09-19,392.5,398.0,390.0,395.75,1823.0
2003-09-22,398.75,398.75,392.0,395.3,838.0
2003-09-23,392.55,399.9,392.5,397.3,1345.0
2003-09-24,395.1,401.95,394.8,401.3,1501.0
2003-09-25,401.0,417.0,400.0,413.45,1857.0
2003-09-26,405.1,417.9,405.1,409.05,2964.0
2003-09-29,406.0,416.0,404.0,413.0,3064.0
2003-09-30,410.0,414.0,410.0,412.3,2823.0
2003-10-01,412.05,414.25,410.0,410.0,860.0
2003-10-03,412.0,415.0,410.0,410.45,987.0
2003-10-06,412.0,423.95,410.0,410.35,2500.0
2003-10-07,412.0,414.45,410.0,414.45,1310.0
2003-10-08,410.55,412.0,403.0,412.0,3270.0
2003-10-09,411.95,420.0,410.0,412.05,2347.0
2003-10-10,411.0,418.0,411.0,412.2,1540.0
2003-10-13,410.25,429.5,410.0,424.9,3023.0
2003-10-14,429.95,429.95,415.0,421.75,1897.0
2003-10-15,420.0,425.85,415.0,424.35,3037.0
2003-10-16,421.0,429.0,420.0,420.0,1032.0
2003-10-17,420.0,425.0,420.0,420.9,642.0
2003-10-20,420.0,420.0,419.0,419.0,1088.0
2003-10-21,420.0,421.0,410.35,419.1,1507.0
2003-10-22,415.1,419.9,410.0,417.55,807.0
2003-10-23,407.15,407.15,400.0,403.5,1516.0
2003-10-24,400.0,405.0,400.0,404.35,2055.0
2003-10-27,414.0,414.0,405.1,405.1,334.0
2003-10-28,405.0,414.5,405.0,409.0,834.0
2003-10-29,410.0,410.0,409.0,409.0,546.0
2003-10-30,409.5,410.5,409.5,410.2,445.0
2003-10-31,415.0,420.0,415.0,415.0,662.0
2003-11-03,425.0,425.9,418.0,425.1,1968.0
2003-11-04,425.0,430.0,410.5,425.8,2455.0
2003-11-05,422.0,430.0,422.0,427.75,900.0
2003-11-06,427.0,435.0,425.3,430.0,670.0
2003-11-07,431.9,437.95,426.1,427.5,488.0
2003-11-10,422.0,430.0,422.0,426.9,248.0
2003-11-11,401.05,428.5,401.05,425.0,671.0
2003-11-12,407.0,435.0,407.0,427.35,1718.0
2003-11-13,435.0,435.0,425.0,427.95,1428.0
2003-11-14,430.0,434.0,425.0,425.8,846.0
2003-11-17,427.0,430.0,427.0,430.0,1013.0
2003-11-18,430.0,434.85,430.0,434.85,348.0
2003-11-19,426.0,434.0,426.0,429.2,222.0
2003-11-20,434.0,438.0,430.0,433.55,1885.0
2003-11-21,427.35,435.0,427.35,435.0,1375.0
2003-11-24,437.0,439.65,435.0,437.3,501.0
2003-11-25,435.0,448.75,435.0,443.95,952.0
2003-11-27,435.0,488.35,435.0,488.35,2590.0
2003-11-28,495.0,500.0,485.0,498.15,3430.0
2003-12-01,515.0,519.0,495.0,501.75,1507.0
2003-12-02,505.0,505.0,497.05,504.7,1043.0
2003-12-03,505.0,515.0,500.0,500.65,1794.0
2003-12-04,500.1,525.0,500.1,525.0,1235.0
2003-12-05,519.95,525.0,507.0,517.1,1744.0
2003-12-08,466.0,540.0,466.0,535.15,1219.0
2003-12-09,535.0,550.0,535.0,536.1,530.0
2003-12-10,538.0,545.5,533.55,536.0,884.0
2003-12-11,536.0,540.0,536.0,540.0,4005.0
2003-12-12,540.0,550.0,532.5,543.6,2448.0
2003-12-15,549.0,550.0,540.0,545.5,1162.0
2003-12-16,546.0,550.0,525.1,536.25,715.0
2003-12-17,530.1,541.0,530.1,541.0,3094.0
2003-12-18,535.0,542.0,520.05,529.7,3050.0
2003-12-19,527.0,540.0,526.0,536.5,1648.0
2003-12-22,539.95,546.0,525.0,542.2,1423.0
2003-12-23,548.0,548.0,538.5,541.05,162.0
2003-12-24,531.0,540.0,528.5,537.65,101.0
2003-12-26,489.25,536.95,489.25,519.95,560.0
2003-12-29,485.0,539.5,485.0,512.05,1678.0
2003-12-30,534.5,534.5,514.0,514.0,1190.0
2003-12-31,514.1,523.0,514.0,517.65,328.0
2004-01-01,505.05,515.0,505.05,515.0,135.0
2004-01-02,475.0,533.0,475.0,530.5,684.0
2004-01-05,533.0,535.0,510.05,511.75,1151.0
2004-01-06,515.0,515.0,495.0,495.0,939.0
2004-01-07,487.0,491.2,486.05,490.4,917.0
2004-01-08,487.0,507.9,480.5,482.5,548.0
2004-01-09,470.0,523.25,470.0,484.0,1117.0
2004-01-12,518.0,525.0,465.0,472.0,1305.0
2004-01-13,467.2,473.0,466.5,468.1,928.0
2004-01-14,467.0,475.0,461.15,462.15,855.0
2004-01-15,464.0,466.0,460.0,461.85,1059.0
2004-01-16,465.0,465.0,453.2,453.45,732.0
2004-01-19,448.0,454.5,444.0,446.0,275.0
2004-01-20,450.0,450.0,436.0,438.65,433.0
2004-01-21,434.1,439.0,420.0,421.25,980.0
2004-01-22,413.0,444.5,410.0,410.15,2759.0
2004-01-23,400.0,440.0,400.0,431.45,2931.0
2004-01-27,423.0,450.0,423.0,443.55,1512.0
2004-01-28,444.5,445.0,430.0,438.0,1755.0
2004-01-29,429.0,432.0,424.0,425.0,950.0
2004-01-30,441.95,442.0,424.0,425.55,1618.0
2004-02-03,407.1,410.0,391.0,396.4,2615.0
2004-02-04,398.5,416.0,392.25,402.35,948.0
2004-02-05,402.0,410.0,400.0,401.1,490.0
2004-02-06,400.0,416.0,388.0,403.25,1720.0
2004-02-09,405.0,412.0,398.0,408.05,1429.0
2004-02-10,410.0,410.0,395.2,402.3,318.0
2004-02-11,403.0,405.0,399.0,405.0,886.0
2004-02-12,410.0,410.0,405.0,406.45,351.0
2004-02-13,405.0,414.9,405.0,414.85,503.0
2004-02-16,420.0,430.0,417.0,420.4,620.0
2004-02-17,425.0,429.0,424.0,425.05,412.0
2004-02-18,415.05,429.9,411.9,414.7,1670.0
2004-02-19,415.0,415.0,403.0,403.0,225.0
2004-02-20,401.0,406.0,400.0,401.0,1260.0
2004-02-23,407.5,410.0,401.0,408.3,1310.0
2004-02-24,416.0,424.0,404.1,418.2,756.0
2004-02-25,438.0,438.0,405.0,405.25,233.0
2004-02-26,417.0,417.0,410.0,415.0,258.0
2004-02-27,410.0,410.0,390.0,403.95,1466.0
2004-03-01,415.0,426.5,408.05,425.6,2249.0
2004-03-03,420.0,432.6,420.0,422.1,618.0
2004-03-04,410.0,416.0,410.0,411.1,255.0
2004-03-05,412.0,415.0,411.0,411.0,500.0
2004-03-08,395.0,431.0,395.0,428.95,1591.0
2004-03-09,406.5,428.0,406.5,416.9,2466.0
2004-03-10,424.9,432.0,423.05,428.3,1367.0
2004-03-11,420.0,420.0,412.0,418.05,1120.0
2004-03-12,410.0,415.0,406.0,411.6,817.0
2004-03-15,396.05,410.0,396.05,407.0,855.0
2004-03-16,410.0,410.0,397.0,403.0,547.0
2004-03-17,409.95,409.95,395.0,395.7,625.0
2004-03-18,385.75,410.0,385.75,394.2,950.0
2004-03-19,382.5,400.0,382.5,398.75,685.0
2004-03-22,390.0,395.0,383.0,383.75,1337.0
2004-03-23,385.0,386.0,374.0,381.1,635.0
2004-03-24,379.0,384.5,375.0,375.75,1020.0
2004-03-25,375.0,379.5,370.05,376.0,1125.0
2004-03-26,395.0,395.0,380.0,382.0,505.0
2004-03-29,380.0,386.95,380.0,381.0,54.0
2004-03-30,390.0,403.95,390.0,396.8,510.0
2004-03-31,403.0,412.0,403.0,412.0,3576.0
2004-04-01,415.0,415.0,400.0,404.9,2025.0
2004-04-02,401.5,434.0,400.5,428.9,3393.0
2004-04-05,425.0,445.0,425.0,443.2,2335.0
2004-04-06,430.0,445.95,430.0,444.4,1852.0
2004-04-07,449.0,465.0,447.2,460.05,1181.0
2004-04-08,462.0,462.0,450.2,450.2,1552.0
2004-04-12,440.1,495.0,440.0,481.85,4041.0
2004-04-13,488.0,505.0,484.95,498.65,1971.0
2004-04-15,505.0,505.0,490.0,500.0,505.0
2004-04-16,472.2,500.0,472.2,500.0,1245.0
2004-04-19,486.0,500.0,486.0,497.95,917.0
2004-04-20,490.05,490.05,490.0,490.0,491.0
2004-04-21,490.0,518.0,490.0,500.0,4206.0
2004-04-22,504.0,509.0,500.0,500.0,556.0
2004-04-23,500.0,518.0,500.0,515.2,3075.0
2004-04-27,500.0,503.5,490.0,494.45,4675.0
2004-04-28,503.45,518.0,485.35,509.0,4993.0
2004-04-29,518.0,518.0,493.0,511.5,1572.0
2004-04-30,503.0,505.0,483.65,487.9,1329.0
2004-05-03,490.0,505.0,490.0,501.7,1178.0
2004-05-04,505.0,513.95,501.5,502.25,361.0
2004-05-05,509.7,520.0,502.1,510.85,1767.0
2004-05-06,506.3,536.85,506.3,532.95,2772.0
2004-05-07,512.0,540.0,512.0,520.0,825.0
2004-05-10,515.0,525.0,515.0,525.0,1444.0
2004-05-11,520.0,520.0,507.5,507.5,546.0
2004-05-12,510.0,512.0,492.0,510.7,2606.0
2004-05-13,490.1,517.95,486.15,503.05,355.0
2004-05-14,500.0,500.0,480.0,484.0,1215.0
2004-05-17,464.0,470.0,437.0,437.0,1199.0
2004-05-18,430.0,445.0,430.0,444.5,153.0
2004-05-19,450.0,450.0,420.0,422.6,1940.0
2004-05-20,425.0,430.0,420.0,426.5,1327.0
2004-05-21,420.0,420.0,411.0,413.35,2507.0
2004-05-24,429.5,440.0,422.1,434.2,2079.0
2004-05-25,435.0,438.0,430.1,436.35,1757.0
2004-05-26,437.0,442.0,433.8,437.65,331.0
2004-05-27,435.0,444.0,416.0,432.0,810.0
2004-05-28,421.15,421.15,414.1,415.0,959.0
2004-05-31,400.0,405.0,395.0,402.3,690.0
2004-06-01,400.0,418.0,400.0,414.35,405.0
2004-06-02,413.1,413.1,413.0,413.0,114.0
2004-06-03,416.0,423.0,410.25,413.4,667.0
2004-06-04,406.0,414.5,401.1,402.95,1352.0
2004-06-07,402.0,403.9,402.0,403.9,750.0
2004-06-08,408.0,408.0,398.0,399.35,910.0
2004-06-09,391.1,404.45,391.0,397.5,1462.0
2004-06-10,390.0,404.8,390.0,401.05,1808.0
2004-06-11,409.0,415.05,409.0,415.0,2178.0
2004-06-14,402.0,414.0,402.0,405.15,1597.0
2004-06-15,412.95,412.95,404.05,404.05,90.0
2004-06-16,404.05,404.05,403.0,403.0,160.0
2004-06-17,400.05,408.9,400.0,408.65,262.0
2004-06-18,402.05,402.05,402.0,402.0,200.0
2004-06-21,404.9,408.5,401.0,406.45,100.0
2004-06-22,400.0,400.0,390.0,400.0,290.0
2004-06-23,402.0,402.0,387.0,387.0,480.0
2004-06-24,390.0,392.0,390.0,391.1,90.0
2004-06-25,390.0,409.8,390.0,401.95,1054.0
2004-06-28,402.0,415.0,401.05,415.0,1690.0
2004-06-29,405.0,410.0,400.25,400.3,1164.0
2004-06-30,408.5,439.85,408.5,431.4,1369.0
2004-07-01,440.0,440.0,415.1,422.55,233.0
2004-07-02,421.0,429.75,420.0,420.0,207.0
2004-07-05,405.05,417.5,405.05,413.65,211.0
2004-07-06,406.0,419.0,400.65,406.65,245.0
2004-07-07,426.65,426.65,409.05,409.9,829.0
2004-07-08,411.0,411.0,409.0,410.0,1172.0
2004-07-09,404.9,419.0,404.9,407.45,178.0
2004-07-12,407.9,411.25,407.9,411.15,311.0
2004-07-14,417.0,417.0,406.0,409.95,298.0
